case,minlp_time,misoc_time,lp_time,lp_gap,misoc_gap
nomination_warm_1132,106.19,10.73,3.33,0.0,0.0
nomination_warm_1134,125.58,28.33,2.71,0.0,0.0
nomination_warm_1137,320.36,1000.51,2.74,0.0,NaN
nomination_warm_1145,221.75,1000.84,3.15,0.0,NaN
nomination_warm_1146,101.06,1000.44,2.97,0.0,NaN
nomination_warm_1151,100.95,29.75,3.01,0.0,0.0
nomination_warm_1159,111.34,13.19,3.04,0.0,0.0
nomination_warm_1160,132.88,36.96,2.97,0.0,0.0
nomination_warm_1162,119.15,13.03,2.95,0.0,0.0
nomination_warm_1163,546.44,8.72,3.7,0.0,0.0
nomination_warm_1168,368.74,19.98,3.11,0.0,0.0
nomination_warm_1170,250.13,34.51,2.99,0.0,0.0
nomination_warm_1171,580.69,19.32,3.03,0.0,0.0
nomination_warm_1174,250.59,32.18,3.57,0.0,0.0
nomination_warm_1175,119.53,40.23,2.79,0.0,0.0
nomination_warm_1180,88.14,22.05,2.83,0.0,0.0
nomination_warm_1181,193.74,35.78,2.94,0.0,0.0
nomination_warm_1187,223.18,6.97,3.41,0.0,0.0
nomination_warm_1188,241.48,10.76,3.16,0.0,0.0
nomination_warm_1189,97.25,17.48,3.2,0.0,0.0
nomination_warm_1191,90.13,10.21,2.96,0.0,0.0
nomination_warm_1199,126.17,1001.04,3.14,0.0,NaN
nomination_warm_1200,163.23,24.51,2.88,0.0,0.0
nomination_warm_1207,254.04,7.92,3.3,0.0,0.0
nomination_warm_1208,141.08,30.45,3.02,0.0,0.0
nomination_warm_1211,277.92,1000.57,3.1,0.0,NaN
nomination_warm_1222,555.72,22.45,3.7,0.0,0.0
nomination_warm_1223,130.47,10.51,3.23,0.0,0.0
nomination_warm_1233,130.31,12.14,3.51,0.0,0.0
nomination_warm_1235,129.09,898.17,3.09,0.0,0.0
nomination_warm_1236,98.92,14.72,2.97,0.0,0.0
nomination_warm_1245,183.26,6.61,3.04,0.0048467193876025666,0.0
nomination_warm_1246,137.47,19.17,3.36,0.0,0.0
nomination_warm_1247,283.11,8.66,3.31,0.0,0.0
nomination_warm_1253,111.67,8.98,3.47,0.0,0.0
nomination_warm_1254,107.67,7.99,2.89,0.0,0.0
nomination_warm_1259,166.69,11.14,3.29,0.0,0.0
nomination_warm_1268,300.92,7.27,3.07,0.0,0.0
nomination_warm_1270,237.94,9.22,2.94,0.0,0.0
nomination_warm_1272,105.07,33.13,2.88,0.0,0.0
nomination_warm_1306,347.51,12.19,2.96,0.0,0.0
nomination_warm_1307,211.94,10.09,2.96,0.00170677902200668,0.0
nomination_warm_1315,174.59,37.12,2.76,0.0006861908920985113,0.0
nomination_warm_1320,83.68,36.2,2.9,0.0,0.0
nomination_warm_1321,262.54,12.47,2.78,0.0,0.0
nomination_warm_1323,164.57,10.69,2.78,0.0,0.0
nomination_warm_1325,138.28,11.26,2.97,0.0,0.0
nomination_warm_1330,8.29,28.49,3.05,0.0,0.0
nomination_warm_1333,124.39,8.68,2.93,0.0,0.0
nomination_warm_1342,105.61,29.56,3.09,0.0,0.0
nomination_warm_1346,254.29,29.62,3.19,0.0,0.0
nomination_warm_1348,266.17,1000.24,2.82,0.0,NaN
nomination_warm_1352,237.81,43.12,3.22,0.0,0.0
nomination_warm_1356,235.38,11.57,3.07,0.0,0.0
nomination_warm_1358,221.73,7.71,3.11,0.0,0.0
nomination_warm_1359,219.5,28.17,2.98,0.0,0.0
nomination_warm_1360,244.97,32.21,3.18,0.0,0.0
nomination_warm_1366,761.23,9.69,2.95,0.0,0.0
nomination_warm_1367,237.68,36.89,3.04,0.0,0.0
nomination_warm_1370,354.91,1002.66,3.09,0.0,NaN
nomination_warm_1382,739.22,11.67,3.08,0.0,0.0003689146519203764
nomination_warm_1383,132.16,7.21,3.18,0.0,0.0
nomination_warm_1385,134.7,1000.8,2.93,0.0,NaN
nomination_warm_1396,5.25,10.5,3.01,0.0,0.0
nomination_warm_1408,186.72,12.25,3.35,0.0,0.0
nomination_warm_1409,277.37,1001.16,3.39,0.0,NaN
nomination_warm_1413,624.45,29.67,2.9,0.0,0.0
nomination_warm_1419,134.1,15.63,3.08,0.0,0.0
nomination_warm_1422,264.86,20.74,2.93,0.0,0.0
nomination_warm_1430,277.09,183.49,3.32,0.0,0.0
nomination_warm_1432,356.96,9.62,3.02,0.0,0.0
nomination_warm_1450,306.59,7.42,2.92,0.004872000447266558,0.0
nomination_warm_1451,128.58,13.56,3.31,0.0,0.0
nomination_warm_1453,92.73,10.31,2.84,0.0,0.0
nomination_warm_1456,288.74,12.46,3.3,0.0,0.0
nomination_warm_1457,96.45,1000.16,3.02,0.0,NaN
nomination_warm_1464,91.15,25.29,3.6,0.0,0.0
nomination_warm_1467,309.6,22.23,2.7,0.0,0.0
nomination_warm_1469,226.89,31.59,2.66,0.0,0.0
nomination_warm_1470,236.36,7.57,3.23,0.0,0.0
nomination_warm_1475,132.93,12.4,2.77,0.0,0.0
nomination_warm_1477,89.1,10.23,3.07,0.0,0.0
nomination_warm_1478,208.25,7.81,3.32,0.0,0.0
nomination_warm_1483,134.79,8.04,2.93,0.0,0.0
nomination_warm_1485,243.64,34.59,2.79,0.0,0.0
nomination_warm_1486,116.91,46.74,3.17,0.0,0.000113694718903404
nomination_warm_1489,324.45,8.05,2.95,0.0,0.0
nomination_warm_1493,637.05,30.91,3.29,0.0,0.0
nomination_warm_1499,127.97,37.02,3.25,0.0,0.0
nomination_warm_1505,100.34,68.58,2.98,0.0,0.0
nomination_warm_1510,634.77,7.83,3.22,0.0,0.0
nomination_warm_1512,209.26,13.32,2.82,0.0,0.0
nomination_warm_1515,145.66,7.83,3.54,0.0,0.0
nomination_warm_1517,258.91,6.99,2.79,0.0,0.0
nomination_warm_1544,87.15,11.37,3.12,0.0,0.0
nomination_warm_1550,88.37,18.14,3.39,0.0,0.0
nomination_warm_1552,88.09,15.48,2.84,0.0,0.0
nomination_warm_1554,140.63,26.4,3.1,0.0,0.0
nomination_warm_1567,121.36,7.43,2.9,0.0,0.0
nomination_warm_1571,604.7,12.29,3.18,0.0,0.0
nomination_warm_1575,121.97,1000.17,3.1,0.0,NaN
nomination_warm_1579,282.67,10.47,2.91,0.0,0.0
nomination_warm_1580,113.16,1000.57,2.93,0.0,NaN
nomination_warm_1592,118.66,30.01,2.88,0.0,0.0
nomination_warm_1593,127.25,8.9,2.82,0.0,0.0
nomination_warm_1596,320.66,12.78,2.89,0.0,0.0
nomination_warm_1598,179.1,9.14,2.99,0.0,0.0
nomination_warm_1602,247.76,8.85,2.93,0.0,0.0
nomination_warm_1606,84.44,10.59,2.98,0.0,0.0
nomination_warm_1609,243.33,28.47,2.82,0.0,0.0
nomination_warm_1623,171.67,35.55,3.03,0.0,0.0
nomination_warm_1626,123.23,30.02,3.13,0.0,0.0
nomination_warm_1627,566.54,1000.97,3.05,0.0,NaN
nomination_warm_1628,150.01,40.34,3.15,0.0,0.0004684088979237327
nomination_warm_1631,140.57,1000.28,3.07,0.0,NaN
nomination_warm_1634,134.25,30.87,3.14,0.0,0.0
nomination_warm_1651,293.16,8.29,3.25,0.0,0.0
nomination_warm_1654,101.54,12.01,3.03,0.0,0.0
nomination_warm_1664,257.15,7.87,3.09,0.0,0.0
nomination_warm_1676,103.9,1000.2,2.94,0.0,NaN
nomination_warm_1683,227.68,35.33,2.93,0.0,0.0
nomination_warm_1684,123.06,28.78,3.19,0.0,0.0
nomination_warm_1688,103.39,7.29,2.89,0.0,0.0
nomination_warm_1691,235.74,15.0,3.23,0.0,0.0
nomination_warm_1692,824.76,10.73,3.35,0.0,0.0
nomination_warm_1693,107.18,11.7,3.44,0.0,0.0
nomination_warm_1694,207.94,10.17,3.55,0.0,0.0
nomination_warm_1696,259.13,16.78,3.21,0.0,0.0
nomination_warm_1701,548.58,10.95,3.11,0.0,0.0
nomination_warm_1707,4.55,10.5,3.3,0.0,0.0
nomination_warm_1727,12.16,30.64,3.07,0.0,0.0
nomination_warm_1729,122.52,25.33,2.96,0.0,0.0
nomination_warm_1730,399.12,8.71,3.24,0.0,0.0
nomination_warm_1731,126.47,7.54,3.02,0.0,0.0
nomination_warm_1738,277.05,12.16,3.03,0.0,0.0
nomination_warm_1740,253.91,7.62,3.3,0.0,0.0
nomination_warm_1741,225.57,14.4,3.06,0.0,0.0
nomination_warm_1749,331.49,16.85,2.78,0.0,0.0
nomination_warm_1757,112.16,12.23,3.53,0.0,0.0
nomination_warm_1762,538.99,13.41,3.01,0.0,0.0
nomination_warm_1767,113.25,21.08,2.95,0.0,0.0
nomination_warm_1769,351.04,7.08,2.95,0.0,0.0
nomination_warm_1774,237.18,12.41,3.75,0.0,0.0
nomination_warm_1778,245.64,13.65,3.23,0.0,0.0
nomination_warm_1782,141.35,31.5,2.93,0.0,0.0
nomination_warm_1784,204.68,32.82,2.88,0.0,0.0
nomination_warm_1788,213.91,14.55,3.06,0.0,0.0
nomination_warm_1792,369.64,24.54,3.68,0.002092184651526733,0.0
nomination_warm_1800,274.92,6.71,2.92,0.0,0.0
nomination_warm_1802,622.46,33.99,2.79,0.0,0.0
nomination_warm_1803,245.77,1000.68,2.83,0.0,0.0
nomination_warm_1804,5.67,13.78,2.97,0.0,0.0
nomination_warm_1812,153.09,1000.26,3.27,0.0,NaN
nomination_warm_1814,108.52,1000.66,3.08,0.0,NaN
nomination_warm_1815,181.21,13.15,3.15,0.0,0.0
nomination_warm_1816,104.07,9.63,2.84,0.0,0.0
nomination_warm_1818,116.75,12.12,3.14,0.0,0.0
nomination_warm_1819,239.18,22.98,2.89,0.0,0.0
nomination_warm_1821,87.95,22.82,2.77,0.0,0.0
nomination_warm_1822,144.78,64.59,3.14,0.0,0.0
nomination_warm_1834,646.78,31.44,2.9,0.0,0.0
nomination_warm_1836,200.51,10.47,2.99,0.0,0.0
nomination_warm_1839,180.13,11.01,2.92,0.0,0.0
nomination_warm_1846,232.1,9.54,2.87,0.0,0.0
nomination_warm_1856,254.09,7.28,3.18,0.0,0.0
nomination_warm_1859,330.69,12.37,3.42,0.0,0.0
nomination_warm_1873,189.16,37.07,2.83,0.0,0.0
nomination_warm_1874,136.99,35.01,2.96,0.0,0.0
nomination_warm_1875,122.43,1000.81,3.03,0.0,NaN
nomination_warm_1877,162.46,36.36,2.94,0.0,0.0
nomination_warm_1880,598.06,13.99,2.96,0.0,0.0
nomination_warm_1881,108.72,11.25,3.34,0.0,0.0
nomination_warm_1883,295.79,29.22,3.46,0.0,0.0
nomination_warm_1885,506.43,14.84,3.02,0.0,0.0
nomination_warm_1886,4.88,7.05,2.99,0.0,0.0
nomination_warm_1901,7.66,1001.11,3.27,0.0,NaN
nomination_warm_1908,243.04,12.56,3.07,0.0,0.0
nomination_warm_1916,254.6,9.32,3.35,0.0,0.0
nomination_warm_1920,243.02,14.95,2.99,0.0,0.0
nomination_warm_1921,120.99,15.01,3.62,0.0,0.0
nomination_warm_1922,192.16,8.31,3.32,0.0,0.0
nomination_warm_1926,161.45,46.0,2.82,0.0,0.0
nomination_warm_1927,121.86,12.37,3.14,0.0,0.0
nomination_warm_1928,254.84,23.23,3.62,0.0,0.0
nomination_warm_1930,132.84,10.35,2.88,0.0,0.0
nomination_warm_1937,221.7,24.75,3.02,0.0,0.0
nomination_warm_1943,108.56,7.02,2.76,0.0,0.0
nomination_warm_1952,224.73,8.83,3.22,0.0,0.0
nomination_warm_1961,264.13,1000.75,2.99,0.0,NaN
nomination_warm_1965,343.43,7.46,3.11,0.0,0.0
nomination_warm_1966,263.24,37.18,2.73,0.0,0.0
nomination_warm_1973,278.15,1000.84,2.93,0.0,NaN
nomination_warm_1975,427.85,32.63,2.94,0.0,0.0
nomination_warm_1979,129.37,36.25,2.75,0.0,0.0
nomination_warm_1980,106.34,42.35,2.99,0.0,0.0
nomination_warm_1984,198.95,38.3,3.11,0.0,0.0
nomination_warm_1992,609.96,28.97,3.06,0.0,0.0
nomination_warm_1997,108.17,10.76,3.24,0.0,0.0
nomination_warm_2008,309.72,782.97,3.25,0.0,0.0
nomination_warm_2010,484.01,38.37,2.77,0.0,0.0
nomination_warm_2012,99.82,8.44,2.95,0.0,0.0
nomination_warm_2015,112.52,7.9,3.14,0.0,0.0
nomination_warm_2018,126.5,9.52,3.16,0.0,0.0
nomination_warm_2024,333.86,29.71,3.43,0.0,0.0
nomination_warm_2036,121.45,1000.41,2.93,0.0,NaN
nomination_warm_2042,213.39,33.54,3.28,0.0,0.0
nomination_warm_2058,123.58,6.49,2.71,0.0,0.0
nomination_warm_2059,99.45,1000.58,2.86,0.0,NaN
nomination_warm_2060,87.36,27.19,2.89,0.0,0.0
nomination_warm_2065,225.2,11.23,2.92,0.0,0.0
nomination_warm_2071,375.4,14.19,3.27,0.0,0.0
nomination_warm_2072,98.27,34.9,3.04,0.0,0.0
nomination_warm_2073,233.3,9.18,3.19,0.0,0.0
nomination_warm_2084,256.4,11.44,2.93,0.0,0.0
nomination_warm_2097,4.44,8.66,2.88,0.0,0.0
nomination_warm_2104,131.62,8.28,3.42,0.0,0.0
nomination_warm_2105,301.06,30.81,2.86,0.0,0.0
nomination_warm_2107,120.53,8.05,2.93,0.0,0.0
nomination_warm_2109,150.21,29.96,3.03,0.0,0.0
nomination_warm_2134,164.1,33.48,3.02,0.0,0.0
nomination_warm_2139,106.36,32.09,3.06,0.0,0.0
nomination_warm_2147,129.1,27.71,3.15,0.0,0.0
nomination_warm_2150,214.28,8.91,3.08,0.0,0.0
nomination_warm_2155,108.86,12.62,3.46,0.0,0.0
nomination_warm_2156,130.1,26.6,2.61,0.0,0.0
nomination_warm_2157,88.59,15.31,3.92,0.0,0.0
nomination_warm_2164,262.35,14.07,2.93,0.0,0.0
nomination_warm_2168,86.2,39.09,2.91,0.0,0.0
nomination_warm_2178,7.25,6.52,3.7,0.0,0.0
nomination_warm_2180,254.51,24.53,2.96,0.0,0.0
nomination_warm_2183,213.8,9.69,3.36,0.0,0.0
nomination_warm_2185,385.63,30.44,3.37,0.0,0.0
nomination_warm_2189,135.56,7.76,3.52,0.0,0.0
nomination_warm_2218,149.84,32.8,2.98,0.0,0.0
nomination_warm_2224,118.26,685.26,2.89,0.0,0.0
nomination_warm_2227,305.37,10.01,2.9,0.0,0.0
nomination_warm_2228,126.79,6.26,2.83,0.0,0.0
nomination_warm_2233,304.94,7.35,3.02,0.0,0.0
nomination_warm_2234,198.93,39.17,2.87,0.0,0.0
nomination_warm_2242,635.55,11.85,3.82,0.0,0.0
nomination_warm_2253,128.37,32.12,2.81,0.0,0.0
nomination_warm_2256,250.1,34.84,2.78,0.0,0.00015022083440379547
nomination_warm_2257,787.91,6.56,2.98,0.0,0.0
nomination_warm_2259,587.73,19.62,3.1,0.0,0.0
nomination_warm_2260,243.2,27.96,3.11,0.0,0.0
nomination_warm_2261,105.75,8.09,2.81,0.0,0.0
nomination_warm_2263,710.26,30.93,2.98,0.0,0.0
nomination_warm_2266,163.64,12.52,3.15,0.0,0.0
nomination_warm_2267,111.8,8.06,3.21,0.0,0.0
nomination_warm_2268,256.83,11.01,2.69,0.0,0.0
nomination_warm_2269,247.93,8.89,3.09,0.0,0.0
nomination_warm_2271,121.43,36.68,3.1,0.0,0.0
nomination_warm_2276,290.0,7.35,2.79,0.0,0.0
nomination_warm_2277,105.69,39.12,3.03,0.0,0.0
nomination_warm_2280,943.92,32.01,2.92,0.0,0.0
nomination_warm_2287,108.76,8.43,3.02,0.0,0.0002705872269238993
nomination_warm_2291,109.04,37.29,2.9,0.0,0.0
nomination_warm_2292,252.75,38.83,2.61,0.0,0.0
nomination_warm_2301,94.89,12.25,3.32,0.0,0.0
nomination_warm_2304,186.27,13.13,2.99,0.0,0.0
nomination_warm_2307,118.43,38.58,3.94,0.0,0.0
nomination_warm_2309,398.76,11.63,3.15,0.0,0.0
nomination_warm_2316,335.44,11.07,3.32,0.0,0.0
nomination_warm_2329,244.74,7.59,3.29,0.0,0.0
nomination_warm_2332,239.52,13.6,2.83,0.0,0.0
nomination_warm_2334,98.03,23.5,3.91,0.0,0.0
nomination_warm_2335,85.75,24.71,3.0,0.0,0.0
nomination_warm_2337,268.22,27.4,3.28,0.0,0.0
nomination_warm_2345,236.44,31.82,3.21,0.0,0.0
nomination_warm_2347,114.82,36.52,3.24,0.0,0.0
nomination_warm_2351,132.62,39.23,2.82,0.0,0.0
nomination_warm_2354,99.32,7.0,3.46,0.0,0.0
nomination_warm_2361,252.79,45.02,2.95,0.0,0.0
nomination_warm_2373,103.06,35.9,3.6,0.0,0.0
nomination_warm_2374,115.81,412.55,2.86,0.0,0.0
nomination_warm_2375,293.54,33.67,3.06,0.0,0.0
nomination_warm_2395,121.49,34.98,3.1,0.0,0.0
nomination_warm_2397,128.29,7.23,3.1,0.0,0.0
nomination_warm_2401,238.8,25.6,2.82,0.0,0.0
nomination_warm_2409,93.14,20.17,3.17,0.0,0.0
nomination_warm_2430,105.02,28.73,3.35,0.0,0.0
nomination_warm_2437,145.05,1000.25,3.0,0.0,NaN
nomination_warm_2441,147.03,25.98,3.46,0.0,0.0
nomination_warm_2452,152.63,11.31,2.98,0.0,0.0
nomination_warm_2453,259.12,6.38,2.94,0.0,0.0
nomination_warm_2462,134.34,10.48,3.48,0.0,0.0
nomination_warm_2463,422.76,25.36,3.34,0.0,0.0
nomination_warm_2465,125.98,45.97,3.03,0.0,0.0
nomination_warm_2474,255.13,10.25,3.44,0.0,0.0
nomination_warm_2480,134.53,10.84,3.17,0.0,0.0
nomination_warm_2482,238.27,37.26,2.77,0.0,0.0
nomination_warm_2485,302.87,10.6,3.01,0.0,0.00012191007830608136
nomination_warm_2487,242.54,12.95,3.35,0.0,0.0
nomination_warm_2496,242.74,7.03,3.17,0.0,0.0
nomination_warm_2497,139.89,641.14,2.91,0.0,0.0
nomination_warm_2510,230.46,7.59,2.75,0.0,0.0
nomination_warm_2512,230.73,1001.04,2.84,0.0,NaN
nomination_warm_2524,341.05,10.17,2.93,0.0,0.0
nomination_warm_2525,198.96,8.57,3.11,0.0,0.0
nomination_warm_2531,123.02,38.42,3.41,0.0,0.0
nomination_warm_2532,85.98,25.21,2.92,0.0,0.0
nomination_warm_2533,553.46,7.25,3.73,0.0,0.0001363334379562989
nomination_warm_2558,251.49,11.43,2.9,0.0,0.0
nomination_warm_2562,108.32,12.77,3.28,0.0,0.0
nomination_warm_2564,241.96,13.17,2.9,0.0,0.0
nomination_warm_2565,312.95,1000.28,3.14,0.0,NaN
nomination_warm_2569,454.4,43.96,2.86,0.0,0.0
nomination_warm_2572,5.05,40.06,3.22,0.0,0.0
nomination_warm_2576,258.03,7.57,2.79,0.0,0.0
nomination_warm_2577,243.39,20.15,2.99,0.0,0.0
nomination_warm_2581,250.69,13.5,3.04,0.0,0.0
nomination_warm_2590,112.81,30.86,3.19,0.0,0.0
nomination_warm_2591,646.99,12.03,3.06,0.0,0.0
nomination_warm_2592,724.57,18.75,3.24,0.0,0.0
nomination_warm_2599,235.24,1001.75,2.64,0.0,NaN
nomination_warm_2602,275.8,43.89,2.81,0.0,0.0
nomination_warm_2603,684.5,11.73,2.55,0.0032112887184520015,0.0
nomination_warm_2604,280.79,30.21,3.4,0.0,0.0
nomination_warm_2609,660.41,34.44,2.78,0.0,0.0
nomination_warm_2615,170.19,1000.18,3.26,0.0,NaN
nomination_warm_2617,162.48,7.19,2.82,0.0,0.0
nomination_warm_2619,88.22,10.79,2.93,0.0,0.0
nomination_warm_2620,115.36,32.81,3.15,0.0,0.0
nomination_warm_2624,296.35,34.6,2.8,0.0,0.0
nomination_warm_2626,141.47,9.09,3.6,0.0,0.0
nomination_warm_2627,228.35,7.25,3.05,0.0,0.0
nomination_warm_2628,266.96,26.52,3.09,0.003133032005427592,0.0
nomination_warm_2630,338.21,36.56,2.9,0.002562534815593667,0.0
nomination_warm_2636,151.3,12.11,3.39,0.0,0.0
nomination_warm_2637,256.95,35.09,2.84,0.0,0.0
nomination_warm_2644,242.25,7.65,2.97,0.0,0.0
nomination_warm_2651,120.15,24.12,3.41,0.0,0.0
nomination_warm_2654,354.69,12.51,3.33,0.0,0.0
nomination_warm_2655,242.72,7.11,3.35,0.0,0.0
nomination_warm_2659,121.32,15.21,3.14,0.0,0.0
nomination_warm_2662,301.59,7.89,2.85,0.0,0.0
nomination_warm_2663,215.34,10.46,3.16,0.0,0.0
nomination_warm_2665,241.34,6.06,3.35,0.0,0.0
nomination_warm_2673,91.56,1000.69,3.51,0.0,NaN
nomination_warm_2680,468.83,1001.9,4.2,0.0,NaN
nomination_warm_2682,896.04,7.66,2.78,0.0,0.0
nomination_warm_2689,103.04,27.9,3.06,0.0,0.0
nomination_warm_2694,291.93,27.55,3.02,0.0,0.0
nomination_warm_2700,112.02,22.01,2.83,0.0,0.0
nomination_warm_2709,222.1,17.41,3.31,0.0,0.0
nomination_warm_2711,108.33,11.65,3.16,0.0,0.0
nomination_warm_2712,167.64,27.86,3.33,0.0,0.0
nomination_warm_2713,114.08,42.9,2.79,0.0,0.0
nomination_warm_2714,135.96,38.91,3.41,0.0,0.0
nomination_warm_2717,228.72,22.56,3.28,0.0,0.0
nomination_warm_2720,143.56,47.47,2.88,0.0,0.0
nomination_warm_2721,517.05,23.4,2.8,0.0,0.0
nomination_warm_2727,202.89,11.71,3.69,0.0,0.0
nomination_warm_2729,162.72,28.69,3.56,0.0,0.0
nomination_warm_2744,252.98,15.05,3.25,0.0,0.0
nomination_warm_2745,986.48,27.36,3.0,0.0,0.0
nomination_warm_2749,133.13,10.18,3.22,0.0,0.0
nomination_warm_2750,255.76,23.54,2.86,0.0,0.0
nomination_warm_2754,229.85,9.34,3.54,0.0,0.0
nomination_warm_2760,225.38,1001.44,3.21,0.0,NaN
nomination_warm_2767,261.72,1000.88,2.9,0.0,NaN
nomination_warm_2770,261.5,7.58,2.95,0.0,0.0
nomination_warm_2773,143.3,23.15,3.18,0.0,0.0
nomination_warm_2776,287.56,7.17,3.38,0.0,0.0
nomination_warm_2781,254.14,1000.44,3.14,0.0,NaN
nomination_warm_2783,116.28,28.32,2.95,0.0,0.0
nomination_warm_2784,233.78,10.51,2.96,0.0,0.0
nomination_warm_2790,108.09,33.98,2.95,0.0,0.0
nomination_warm_2792,330.64,1000.43,3.37,0.0,NaN
nomination_warm_2796,381.97,9.05,3.06,0.0,0.0004403178393253111
nomination_warm_2802,268.73,26.43,2.78,0.0,0.0
nomination_warm_2806,283.68,760.94,3.33,0.0,0.0
nomination_warm_2821,249.94,11.16,3.27,0.0,0.0
nomination_warm_2830,310.13,7.51,3.33,0.0,0.0
nomination_warm_2835,243.52,7.39,2.97,0.0,0.0
nomination_warm_2839,835.59,25.87,3.09,0.0,0.0
nomination_warm_2840,211.6,33.22,2.91,0.0,0.0
nomination_warm_2841,83.07,14.06,3.15,0.0,0.0
nomination_warm_2842,113.77,10.13,3.03,0.0,0.0
nomination_warm_2845,256.1,1000.35,3.13,0.0,NaN
nomination_warm_2851,236.8,7.78,2.9,0.0,0.0
